Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
26-August-2019,614.70,614.70,586.10,608.85,599.064437379357329397,17614,1037,10551921.00,3995,22.68,28.60,-5.85
23-August-2019,603.00,606.20,593.70,600.50,600.200395607393765773,14661,693,8799538.00,5647,38.52,12.50,-2.50
22-August-2019,610.00,622.35,603.50,607.95,611.229414231790856983,21459,1135,13116372.00,8860,41.29,18.85,-2.05
21-August-2019,632.00,632.00,611.05,613.40,618.067980592637263232,36481,1905,22547738.00,20699,56.74,20.95,-18.60
20-August-2019,628.45,639.80,621.40,631.25,631.528747252747252747,22750,881,14367279.00,13425,59.01,18.40,2.80
19-August-2019,624.00,636.80,618.50,626.40,630.856121218763700131,36496,1810,23023725.00,20531,56.26,18.30,2.40
16-August-2019,630.00,637.90,612.65,622.70,620.901994641262280440,16795,1507,10428049.00,5676,33.80,25.25,-7.30
14-August-2019,644.95,647.20,628.00,629.45,633.891135993686183593,20273,1444,12850875.00,7541,37.20,19.20,-15.50
13-August-2019,654.00,657.75,636.35,649.20,642.428388520971302428,90600,556,58204012.00,79682,87.95,21.40,-4.80
9-August-2019,642.00,659.90,642.00,653.20,653.115153391645380189,38757,1681,25312784.00,23937,61.76,17.90,11.20
8-August-2019,635.00,644.15,634.65,642.45,640.040677653425162956,32524,1167,20816683.00,10731,32.99,9.50,7.45
7-August-2019,626.00,639.80,622.95,633.95,632.579931785674991748,27267,1326,17248557.00,9271,34.00,16.85,7.95
6-August-2019,613.50,631.30,612.50,622.35,623.813587191691908264,23110,1392,14416332.00,7007,30.32,18.80,8.85
5-August-2019,621.80,626.15,600.00,613.05,609.323738391883406589,30259,1241,18437527.00,6880,22.74,26.15,-8.75
2-August-2019,606.00,617.50,585.50,612.05,602.471054499566211846,50716,2097,30554922.00,13481,26.58,32.00,6.05
1-August-2019,598.00,619.65,597.00,603.65,607.539952803733372839,94499,3055,57411918.00,7424,7.86,22.65,5.65
31-July-2019,600.00,607.20,590.00,599.15,594.268249103832409670,357634,881,212530531.00,342052,95.64,17.20,-0.85
30-July-2019,617.65,619.35,595.00,598.10,603.347784456620032980,18799,1164,11342335.00,6195,32.95,24.35,-19.55
